0.1364242825,
0.0109353742275,
0.0109758669167,
0.00889561490747,
0.00510797355397,
0.000355196060165,
-0.00443718599926,
-0.00834095827338,
-0.0106054872661,
-0.010802553466,
-0.00890771588891,
-0.00530267554945,
-0.000698589679102,
0.004004288701,
0.00789292597995,
0.0102191910521,
0.0105442479044,
0.00882170324725,
0.00540368675253,
0.000969197131078,
-0.00361075800901,
-0.00744444304412,
-0.00979337384357,
-0.0102149844772,
-0.00864634219896,
-0.00541301329919,
-0.00116195445263,
0.00326781161216,
0.00701090203157,
0.00934491043327,
0.00983018482091,
0.00839293415941,
0.00533589962083,
0.0012751753948,
-0.00298373086002,
-0.00660569948201,
-0.00888995211503,
-0.00940592977991,
-0.00807469406061,
-0.0051804156651,
-0.00131041618454,
0.00276369866683,
0.00623980736089,
0.00844330743635,
0.00895825671735,
0.00770608441594,
0.00495694028265,
0.00127219414002,
-0.00260980071539,
-0.00592149725379,
-0.00801793958385,
-0.00850251824241,
-0.00730214605577,
-0.0046775780665,
-0.00116758868218,
0.00252117473477,
0.00565621769844,
0.0076245961103,
0.00805283054394,
0.00687786136149,
0.00435554707815,
0.00100575758576,
-0.00249428493865,
-0.00544661528325,
-0.00727157648912,
-0.00762163051389,
-0.0064475794754,
-0.00400457218873,
-0.000797402625456,
0.00252329366611,
0.00529268225029,
0.00696463357952,
0.00721935148192,
0.00602452516048,
0.00363831375106,
0.000554217309136,
-0.00260050001564,
-0.00519200781532,
-0.00670699724586,
-0.00685421854418,
-0.00562040459523,
-0.00326985472485,
-0.000288345615346,
0.00271681567232,
0.0051401074689,
0.00649950261926,
0.00653215689706,
0.0052451132595,
0.00291126201045,
1.18752144621e-05,
-0.00286225080956,
-0.00513080408423,
-0.00634080207745,
-0.0062568008206,
-0.0049065439298,
-0.0025732304144,
0.000263617696496,
0.00302638732369,
0.00515663641394,
0.00622763894321,
0.00602958729559,
0.00461048720921,
0.00226481108797,
-0.000527461311576,
-0.0031988220395,
-0.00520927399776,
-0.00615516191077,
-0.00584991672642,
-0.00436061329737,
-0.00199322100604,
0.000770214199531,
0.00336956818483,
0.00527992199081,
0.00611726185326,
0.00571536368258,
0.00415852194432,
0.00176372643746,
-0.000983924509071,
-0.00352940870104,
-0.00535970427808,
-0.00610691636187,
-0.00562192257295,
-0.00400384758403,
-0.00157959152166,
0.00116232592347,
0.00367019928454,
0.00544001781951,
0.00611653147901,
0.00556427619548,
0.0038944081641,
0.00144208290418,
-0.00130097564545,
-0.00378512206732,
-0.00551285493205,
-0.00613827399734,
-0.00553607856291,
-0.00382638869132,
-0.00135052259661,
0.00139733989695,
0.00386889237239,
0.00557109278197,
0.00616439087475,
0.00553024669941,
0.00379455343504,
0.00130238336644,
-0.00145083133603,
-0.00391792106347,
-0.00560875054455,
-0.00618751438239,
-0.00553925871982,
-0.00379248350288,
-0.00129342349637,
0.00146280083984,
0.00393043388131,
0.00562121450964,
0.00620095235914,
0.00555545705853,
0.00381283862232,
0.0013178601334,
-0.00143648378361,
-0.00390654720724,
-0.00560543007564,
-0.00619896239078,
-0.00557135600162,
-0.00384764304243,
-0.00136858217752,
0.00137689879623,
0.00384829740652,
0.0055600574489,
0.00617700705242,
0.00557995167329,
0.00388859529365,
0.00143740435131,
-0.00129069548416,
-0.00375961879972,
-0.00548558541851,
-0.00613198489431,
-0.00557503050546,
-0.00392740007267,
-0.00151536351179,
0.0011859471837,
0.00364626388653,
0.00538439532679,
0.00606242907409,
0.00555146930692,
0.00395611790586,
0.00159305636048,
-0.00107188567496,
-0.00351565910712,
-0.00526076580244,
-0.00596866295727,
-0.00550551679712,
-0.00396752480219,
-0.00166101460781,
0.000958577045243,
0.00337669044215,
0.00512080838788,
0.00585290013228,
0.00543504339518,
0.00395547027934,
0.00171010965242,
-0.000856541415551,
-0.0032394156237,
-0.00497232517091,
-0.00571927555947,
-0.0053397436809,
-0.00391521845385,
-0.00173197438128,
0.000776323761492,
0.00311470357394,
0.00482458205309,
0.00557379532014,
0.00522127473866,
0.00384375386721,
0.00171942530471,
-0.00072802814212,
-0.00301380664702,
-0.00468799530389,
-0.00542419482032,
-0.00508331391899,
-0.00374003187091,
-0.00166686446861,
0.00072083277301,
0.00294787691165,
0.00457373433009,
0.00527969932209,
0.0049315216158,
0.00360515311667,
0.00157063796168,
-0.00076250796999,
-0.00292744355202,
-0.00449324974142,
-0.00515068612774,
-0.00477339849455,
-0.00344244325215,
-0.00142932680335,
0.000858962488278,
0.00296187389799,
0.00445774229963,
0.00504825426407,
0.00461803206448,
0.00325742239303,
0.00124394687116,
-0.00101384569761,
-0.00305884503219,
-0.00447759460371,
-0.00498371460177,
-0.00447573423748,
-0.00305765422901,
-0.00101803744918,
0.00122823299787,
0.0032238558246,
0.00456179277223,
0.00496802040095,
0.00435757907497,
0.00285247143661,
0.00075762290885,
-0.0015004196825,
-0.00345981018705,
-0.00471736935508,
-0.00501116465998,
-0.00427485770054,
-0.0026525819666,
-0.00047103873707,
0.00182584407649,
0.00376670104298,
0.00494890075252,
0.00512157574022,
0.00423847469583,
0.00246956916832,
0.000168621192746,
-0.00219715438335,
-0.00414142087742,
-0.00525809219199,
-0.00530554599764,
-0.00425831654469,
-0.00231530694726,
0.000137731252259,
0.00260442563282,
0.00457771887163,
0.00564348064075,
0.00556672915331,
0.00434262724309,
0.00220131853995,
-0.000435107508607,
-0.00303552394849,
-0.00506631683651,
-0.00610028094097,
-0.00590574062427,
-0.00449742855628,
-0.00213811337729,
0.00071021885749,
0.00347660569977,
0.00559518691584,
0.00662039317338,
0.00631989095767,
0.00472602224313,
0.0021345403294,
-0.000950086480898,
-0.00391272968537,
-0.00614998395709,
-0.00719258020762,
-0.00680307601206,
-0.00502860873025,
-0.00219719695804,
0.00114274336791,
0.00432855205184,
0.00671461526497,
0.00780281416609,
0.00734583896458,
0.00540205126666,
0.0023299330013,
-0.00127790951526,
-0.00470906687512,
-0.00727192092377,
-0.00843477982254,
-0.00793560912442,
-0.00583980679437,
-0.00253348214369,
0.0013475991676,
0.0050403508175,
0.00780442974509,
0.00907051255265,
0.00855711158251,
0.00633203510206,
0.00280524936198,
-0.00134662155284,
-0.00531026845541,
-0.00829514983592,
-0.00969113913882,
-0.00919293070027,
-0.0068658869237,
-0.00313927217656,
0.00127294207996,
0.00550909600246,
0.0087283493201,
0.0102776822391,
0.00982420015078,
0.00742596026323,
0.00352636355856,
-0.00112787897796,
-0.00563002525055,
-0.00909028223619,
-0.0108118842796,
-0.0104313834616,
-0.00799490319465,
-0.00395443277347,
0.000916120355316,
0.00566951641544,
0.00936981720957,
0.0112770043758,
0.0109951024676,
0.00855413153541,
0.00440896890594,
-0.000645557967003,
-0.00562747777352,
-0.00955893205528,
-0.01165854287,
-0.0114969673156,
-0.00908462188339,
-0.00487366106573,
0.000326945783489,
0.00550726088938,
0.00965304567282,
0.0119448522023,
0.0119203610144,
0.00956773518396,
0.00533112014176,
2.65971076931e-05,
-0.00531547208237,
-0.00965116889141,
-0.0121275998635,
-0.0122511341221,
-0.00998602370661,
-0.00576366017078,
-0.000400209538773,
0.00506161269366,
0.00955586757961,
0.0122020586435,
0.0124781708566,
0.010323975288,
0.0061540934705,
0.000777999336953,
-0.00475757179425,
-0.00937304348927,
-0.0121672106076,
-0.0125937963338,
-0.0105686529128,
-0.00648649299286,
-0.00114379904116,
0.00441700436974,
0.00911155004345,
0.0120256633714,
0.0125940051667,
0.0107101948694,
0.00674687796458,
0.00148192048445,
-0.00405463499593,
-0.00878267070218,
-0.0117833893884,
-0.0124785035006,
-0.0107421503033,
-0.00692378461901,
-0.00177786340247,
0.00368553103743,
0.00839949584255,
0.0114493101737,
0.0122505688212,
0.0106616362636,
0.00700869224389,
0.0020189374084,
-0.0033243901478,
-0.00797623963082,
-0.0110347567948,
-0.0119167435798,
-0.0104693144082,
-0.00699628520681,
-0.00219476375455,
0.00298488428659,
0.00752754072767,
0.0105528448462,
0.0114863889353,
0.0101691974559,
0.00688454323045,
0.0022976326917,
-0.00267909683672,
-0.00706778970496,
-0.010017805968,
-0.0109711329082,
-0.00976830628053,
-0.00667466402733,
-0.00232270314847,
0.0024170812071,
0.00661052189923,
0.0094443185191,
0.0103842523787,
0.00927620740067,
0.00637083350169,
0.00226804296385,
-0.0022065592693,
-0.00616790749715,
-0.00884687730492,
-0.00974003028492,
-0.00870446683028,
-0.00597986818572,
-0.00213451904517,
0.00205276698654,
0.00575036159763,
0.00823923661165,
0.00905312802409,
0.00806605938767,
0.00551076165128,
0.00192555665993,
-0.0019584436144,
-0.00536628666624,
-0.00763395278949,
-0.00833800865841,
-0.00737477244972,
-0.00497417080385,
-0.00164679480339,
0.00192395083427,
0.00502194913547,
0.00704204305647,
0.00760843958257,
0.00664463992767,
0.00438187897677,
0.00130566961763,
-0.00194749996965,
-0.00472148187104,
-0.00647276697438,
-0.00687709455935,
-0.00588943635754,
-0.00374627065429,
-0.000910959847461,
0.00202545968867,
0.00446699570038,
0.00593352714687,
0.00615526535973,
0.00512225311776,
0.00307984781403,
0.000472327273549,
-0.00215271371531,
-0.00425877689505,
-0.00542987701163,
-0.00545268361178,
-0.00435516976012,
-0.00239481090473,
1.18759980829e-07,
0.00232303816278,
0.00409554388408,
0.00496561689882,
0.00477744478998,
0.00359902420863,
0.00170271917192,
-0.000496209660762,
-0.00252947096586,
-0.0039747357284,
-0.00454295533762,
-0.00413601935639,
-0.00286327707452,
-0.00101423633239,
0.00100604320725,
0.00276465104072,
0.00389280687903,
0.00416271115379,
0.00353333147643,
0.00215595837379,
0.000338959406163,
-0.00152023903451,
-0.00302111152905,
-0.00384550705253,
-0.00382453315313,
-0.00297288377753,
-0.00148368013675,
0.000314678318235,
0.00203012430693,
0.00329151892738,
0.00382813102399,
0.00352711776513,
0.00245690729452,
0.000851696119553,
-0.000939444032617,
-0.00252785646294,
-0.00356885715267,
-0.00383572993187,
-0.00326841031236,
-0.0019865187431,
-0.000263990111823,
0.00152929813784,
0.00300649461118,
0.00384656179725,
0.00386328241419,
0.00304578177689,
0.00156187200759,
-0.000276623078067,
-0.00207935914212,
-0.00346003355505,
-0.00411861428371,
-0.00390582969686,
-0.00285617917358,
-0.00118229645193,
0.000768395527595,
0.00258585457045,
0.00388341439548,
0.00437960788791,
0.00395858291772,
0.0026962530524,
0.000846420493853,
-0.00121054919181,
-0.00304606761245,
-0.00427252339836,
-0.00462479749615,
-0.00401701301499,
-0.00256246951087,
-0.000552283958174,
0.00160318465319,
0.00345828408421,
0.00462418679464,
0.00485014266075,
0.00407693324715,
0.00245121589735,
0.000297446303977,
-0.00194719148554,
-0.00382173894673,
-0.00493616412059,
-0.0050523494747,
-0.00413458197652,
-0.0023589089122,
-7.90993705803e-05,
0.00224415274653,
0.00413655698733,
0.00520713745944,
0.00522891170389,
0.00418670917977,
0.00228211117403,
-0.000105807430623,
-0.00249623479953,
-0.00440367911232,
-0.00543668940236,
-0.00537814635223,
-0.00423066494062,
-0.00221765793598,
0.000260424454278,
0.00270605464743,
0.00462476459947,
0.00562525951136,
0.00549921429597,
0.00426448279635,
0.00216279020091,
-0.000387841344394,
-0.00287652017821,
-0.00480206091512,
-0.00577406814737,
-0.00559211363702,
-0.00428694617336,
-0.00211528486789,
0.00049091416739,
0.00301064377879,
0.00493823627214,
0.00588499805018,
0.00565763263283,
0.00429762311629,
0.00207356768973,
-0.000572091553132,
-0.00311133598448,
-0.00503617561327,
-0.00596042800803,
-0.00569725081976,
-0.00429685376755,
-0.00203679162695,
0.000633256448119,
0.00318119229356,
0.00509874745716,
0.00600301896557,
0.00571298127132,
0.00428567698444,
0.00200486236492,
-0.000675603588913,
-0.00322229198573,
-0.00512855612363,
-0.00601546029794,
-0.00570715346837,
-0.0042656871336,
-0.00197839475878,
0.000699573837829,
0.00323603175798,
0.00512770021634,
0.00600019178424,
0.00568214431383,
0.00423881914489,
0.0019585888659,
-0.000704864596219,
-0.00322301840682,
-0.00509756285138,
-0.00595912396214,
-0.00564007343623,
-0.00420706864972,
-0.00194702171509,
0.000690530492567,
0.00318304309055,
0.00503866108975,
0.00589338494533,
0.00558248697055,
0.00417216349079,
0.00194536036315,
-0.000655180702742,
-0.00311515471064,
-0.0049505807386,
-0.00580312447558,
-0.0055100603273,
-0.00413521190729,
-0.00195501211064,
0.000597269260867,
0.00301784188193,
0.00483201787544,
0.00568740526137,
0.00542235402536,
0.00409636005513,
0.00197673778633,
-0.000515463560582,
-0.00288932245222,
-0.0046809402884,
-0.00554420719485,
-0.00531765668459,
-0.00405449610008,
-0.00201026248892,
0.000409065162636,
0.00272792757975,
0.00449487111242,
0.00537056193632,
0.00519294533447,
0.00400703904602,
0.00205392389445,
-0.000278447350583,
-0.00253255524269,
-0.00427128426081,
-0.00516282416301,
-0.00504398531625,
-0.00394984721859,
-0.00210440022874,
0.000125466892996,
0.00230315712664,
0.00400808808096,
0.00491707245623,
0.00486558072959,
0.00387727385213,
0.00215655764956,
4.61957500621e-05,
-0.00204121447874,
-0.003704161443,
-0.00462961863696,
-0.00465197252802,
-0.00378238594199,
-0.00220344992067,
-0.000230812271754,
0.00175015390365,
0.0033598966418,
0.00429759083505,
0.00439736628528,
0.00365734830672,
0.0022364922217,
0.000420536882244,
-0.00143565405011,
-0.0029776973365,
-0.00391954421008,
-0.00409655685287,
-0.0034939589248,
-0.00224581654307,
-0.000605519104889,
0.0011057990909,
0.00256237823224,
0.00349604541638,
0.00374560419322,
0.00328430560564,
0.00222079960513,
0.000774212579003,
-0.000771044711456,
-0.00212141684858,
-0.00303017371213,
